日期,管制站,入境 / 出境,香港居民,内地访客,其他访客,总计
2024-01-18,文锦渡,出境,1229,409,42,1680
2024-01-18,沙头角,入境,0,0,0,0
2024-01-18,沙头角,出境,0,0,0,0
2024-01-18,深圳湾,入境,24431,12264,957,37652
2024-01-18,深圳湾,出境,25350,11539,802,37691
2024-01-18,中国客运码头,入境,614,946,337,1897
2024-01-18,中国客运码头,出境,666,866,295,1827
2024-01-18,港口管制,入境,32,0,78,110
2024-01-18,港口管制,出境,21,0,32,53
2024-01-18,启德邮轮码头,入境,0,0,0,0
2024-01-18,启德邮轮码头,出境,0,0,0,0
2024-01-18,港澳客轮码头,入境,3480,1171,2203,6854
2024-01-18,港澳客轮码头,出境,4254,1725,2110,8089
2024-01-19,机场,入境,22969,11114,20191,54274
2024-01-19,机场,出境,27882,9014,16351,53247
2024-01-19,高铁西九龙,入境,13543,18198,1530,33271
2024-01-19,高铁西九龙,出境,19494,14992,921,35407
2024-01-19,红磡,入境,0,0,0,0
2024-01-19,红磡,出境,0,0,0,0
2024-01-19,罗湖,入境,62735,14452,629,77816
2024-01-19,罗湖,出境,73411,16029,684,90124
2024-01-19,落马洲支线,入境,49986,15803,403,66192
2024-01-19,落马洲支线,出境,62321,14966,337,77624
2024-01-19,香园围,入境,23048,5995,132,29175
2024-01-19,香园围,出境,26801,6108,297,33206
2024-01-19,港珠澳大桥,入境,18255,6651,4359,29265
2024-01-19,港珠澳大桥,出境,26121,9629,4054,39804
2024-01-19,落马洲,入境,10966,2948,549,14463
2024-01-19,落马洲,出境,10590,3718,344,14652
2024-01-19,文锦渡,入境,1351,477,6,1834
2024-01-19,文锦渡,出境,1655,395,8,2058
2024-01-19,沙头角,入境,0,0,0,0
2024-01-19,沙头角,出境,0,0,0,0
2024-01-19,深圳湾,入境,28442,12491,1217,42150
2024-01-19,深圳湾,出境,34095,11767,738,46600
2024-01-19,中国客运码头,入境,951,911,329,2191
2024-01-19,中国客运码头,出境,1187,1002,369,2558
2024-01-19,港口管制,入境,16,0,71,87
2024-01-19,港口管制,出境,36,2,43,81
2024-01-19,启德邮轮码头,入境,1135,426,35,1596
2024-01-19,启德邮轮码头,出境,1399,363,53,1815
2024-01-19,港澳客轮码头,入境,4794,1291,3026,9111
2024-01-19,港澳客轮码头,出境,6265,1941,2848,11054
2024-01-20,机场,入境,24648,11701,18384,54733
2024-01-20,机场,出境,24496,9997,16940,51433
2024-01-20,高铁西九龙,入境,13653,31957,1334,46944
2024-01-20,高铁西九龙,出境,21157,20925,913,42995
2024-01-20,红磡,入境,0,0,0,0
2024-01-20,红磡,出境,0,0,0,0
2024-01-20,罗湖,入境,75262,22599,793,98654
2024-01-20,罗湖,出境,102359,25486,829,128674
2024-01-20,落马洲支线,入境,61549,31513,517,93579
2024-01-20,落马洲支线,出境,86880,29013,500,116393
2024-01-20,香园围,入境,27458,9312,117,36887
2024-01-20,香园围,出境,35946,4918,91,40955
2024-01-20,港珠澳大桥,入境,23612,8283,6873,38768
2024-01-20,港珠澳大桥,出境,39053,11078,5621,55752
2024-01-20,落马洲,入境,15667,3655,477,19799
2024-01-20,落马洲,出境,15703,4976,350,21029
2024-01-20,文锦渡,入境,1024,679,8,1711
2024-01-20,文锦渡,出境,1635,557,5,2197
2024-01-20,沙头角,入境,0,0,0,0
2024-01-20,沙头角,出境,0,0,0,0
2024-01-20,深圳湾,入境,33416,21416,1437,56269
2024-01-20,深圳湾,出境,44437,16946,922,62305
2024-01-20,中国客运码头,入境,708,1317,238,2263
2024-01-20,中国客运码头,出境,1373,1133,225,2731
2024-01-20,港口管制,入境,0,0,87,87
2024-01-20,港口管制,出境,0,0,79,79
2024-01-20,启德邮轮码头,入境,17,0,525,542
2024-01-20,启德邮轮码头,出境,6,0,601,607
2024-01-20,港澳客轮码头,入境,4974,1415,3358,9747
2024-01-20,港澳客轮码头,出境,8263,1775,2960,12998
2024-01-21,机场,入境,31279,11386,16040,58705
2024-01-21,机场,出境,21015,12401,21758,55174
2024-01-21,高铁西九龙,入境,24085,27962,1058,53105
2024-01-21,高铁西九龙,出境,11726,25506,1279,38511
2024-01-21,红磡,入境,0,0,0,0
2024-01-21,红磡,出境,0,0,0,0
2024-01-21,罗湖,入境,105417,20952,691,127060
2024-01-21,罗湖,出境,70202,25556,751,96509
2024-01-21,落马洲支线,入境,82516,27126,458,110100
2024-01-21,落马洲支线,出境,61049,26349,432,87830
2024-01-21,香园围,入境,35893,9935,85,45913
2024-01-21,香园围,出境,26610,4777,82,31469
2024-01-21,港珠澳大桥,入境,43606,9561,5922,59089
2024-01-21,港珠澳大桥,出境,23826,11037,7164,42027
2024-01-21,落马洲,入境,24529,3651,342,28522
2024-01-21,落马洲,出境,11442,4413,465,16320
2024-01-21,文锦渡,入境,1583,701,13,2297
2024-01-21,文锦渡,出境,963,476,13,1452
2024-01-21,沙头角,入境,0,0,0,0
2024-01-21,沙头角,出境,0,0,0,0
2024-01-21,深圳湾,入境,53187,17582,1002,71771
2024-01-21,深圳湾,出境,32725,16926,1165,50816
2024-01-21,中国客运码头,入境,1530,1340,190,3060
2024-01-21,中国客运码头,出境,738,1362,366,2466
2024-01-21,港口管制,入境,27,2,69,98
2024-01-21,港口管制,出境,1,0,58,59
2024-01-21,启德邮轮码头,入境,1399,368,32,1799
2024-01-21,启德邮轮码头,出境,954,562,114,1630
2024-01-21,港澳客轮码头,入境,7903,1489,2494,11886
2024-01-21,港澳客轮码头,出境,5555,2149,3095,10799
2024-01-22,机场,入境,25297,11228,16100,52625
2024-01-22,机场,出境,20962,10873,18343,50178
2024-01-22,高铁西九龙,入境,14749,22003,960,37712
2024-01-22,高铁西九龙,出境,10708,16806,1049,28563
2024-01-22,红磡,入境,0,0,0,0
2024-01-22,红磡,出境,0,0,0,0
2024-01-22,罗湖,入境,64306,16393,633,81332
2024-01-22,罗湖,出境,57387,16999,709,75095
2024-01-22,落马洲支线,入境,50857,17224,362,68443
2024-01-22,落马洲支线,出境,47635,14607,379,62621
2024-01-22,香园围,入境,22084,7322,106,29512
2024-01-22,香园围,出境,21245,3555,89,24889
2024-01-22,港珠澳大桥,入境,22459,8602,4105,35166
2024-01-22,港珠澳大桥,出境,15558,11672,4301,31531
2024-01-22,落马洲,入境,12044,3841,323,16208
2024-01-22,落马洲,出境,8187,6355,494,15036
2024-01-22,文锦渡,入境,1472,547,2,2021
2024-01-22,文锦渡,出境,1369,373,12,1754
2024-01-22,沙头角,入境,0,0,0,0
2024-01-22,沙头角,出境,0,0,0,0
2024-01-22,深圳湾,入境,28317,14301,877,43495
2024-01-22,深圳湾,出境,24078,12093,1049,37220
2024-01-22,中国客运码头,入境,850,1153,225,2228
2024-01-22,中国客运码头,出境,832,1181,331,2344
2024-01-22,港口管制,入境,8,0,11,19
2024-01-22,港口管制,出境,3,4,26,33
2024-01-22,启德邮轮码头,入境,0,0,0,0
2024-01-22,启德邮轮码头,出境,0,0,0,0
2024-01-22,港澳客轮码头,入境,6241,1456,2472,10169
2024-01-22,港澳客轮码头,出境,4144,2188,2391,8723
2024-01-23,机场,入境,22507,11229,15154,48890
2024-01-23,机场,出境,18135,10875,16499,45509
2024-01-23,高铁西九龙,入境,11684,18248,1063,30995
2024-01-23,高铁西九龙,出境,10163,15736,925,26824
2024-01-23,红磡,入境,0,0,0,0
2024-01-23,红磡,出境,0,0,0,0
2024-01-23,罗湖,入境,49797,12174,562,62533
2024-01-23,罗湖,出境,48319,13591,600,62510
2024-01-23,落马洲支线,入境,40259,13320,322,53901
2024-01-23,落马洲支线,出境,40144,12664,298,53106
2024-01-23,香园围,入境,15966,6381,95,22442
2024-01-23,香园围,出境,15801,2754,82,18637
2024-01-23,港珠澳大桥,入境,13344,8013,3084,24441
2024-01-23,港珠澳大桥,出境,12440,11327,3520,27287
2024-01-23,落马洲,入境,8548,2884,284,11716
2024-01-23,落马洲,出境,7228,4977,372,12577
2024-01-23,文锦渡,入境,1179,374,15,1568
2024-01-23,文锦渡,出境,1352,328,15,1695
2024-01-23,沙头角,入境,0,0,0,0
2024-01-23,沙头角,出境,0,0,0,0
2024-01-23,深圳湾,入境,21239,11273,924,33436
2024-01-23,深圳湾,出境,19540,10017,885,30442
2024-01-23,中国客运码头,入境,695,865,165,1725
2024-01-23,中国客运码头,出境,610,1224,191,2025
2024-01-23,港口管制,入境,1,0,34,35
2024-01-23,港口管制,出境,0,0,30,30
2024-01-23,启德邮轮码头,入境,0,0,0,0
2024-01-23,启德邮轮码头,出境,0,0,0,0
2024-01-23,港澳客轮码头,入境,3637,1280,1959,6876
2024-01-23,港澳客轮码头,出境,3379,2280,2064,7723
2024-01-24,机场,入境,21041,11189,16145,48375
2024-01-24,机场,出境,21068,11122,15365,47555
2024-01-24,高铁西九龙,入境,10761,18435,1017,30213
2024-01-24,高铁西九龙,出境,10191,16475,886,27552
2024-01-24,红磡,入境,0,0,0,0
2024-01-24,红磡,出境,0,0,0,0
2024-01-24,罗湖,入境,51916,13539,563,66018
2024-01-24,罗湖,出境,51002,15054,565,66621
2024-01-24,落马洲支线,入境,41574,14957,347,56878
2024-01-24,落马洲支线,出境,42989,13899,344,57232
2024-01-24,香园围,入境,16715,6274,107,23096
2024-01-24,香园围,出境,16626,3103,107,19836
2024-01-24,港珠澳大桥,入境,13375,8218,3648,25241
2024-01-24,港珠澳大桥,出境,13109,12299,3554,28962
2024-01-24,落马洲,入境,8496,2922,407,11825
2024-01-24,落马洲,出境,7458,4807,388,12653
2024-01-24,文锦渡,入境,1273,384,12,1669
2024-01-24,文锦渡,出境,1276,312,12,1600
2024-01-24,沙头角,入境,0,0,0,0
2024-01-24,沙头角,出境,0,0,0,0
2024-01-24,深圳湾,入境,21554,11766,913,34233
2024-01-24,深圳湾,出境,21104,10862,741,32707
2024-01-24,中国客运码头,入境,564,939,141,1644
2024-01-24,中国客运码头,出境,626,1152,307,2085
2024-01-24,港口管制,入境,0,0,28,28
2024-01-24,港口管制,出境,0,0,40,40
2024-01-24,启德邮轮码头,入境,0,0,0,0
2024-01-24,启德邮轮码头,出境,0,0,0,0
2024-01-24,港澳客轮码头,入境,3521,1475,2152,7148
2024-01-24,港澳客轮码头,出境,3431,2873,2211,8515
2024-01-25,机场,入境,19078,11639,19263,49980
2024-01-25,机场,出境,24450,11302,15163,50915
2024-01-25,高铁西九龙,入境,10687,21181,1109,32977
2024-01-25,高铁西九龙,出境,11803,17077,907,29787
2024-01-25,红磡,入境,0,0,0,0
2024-01-25,红磡,出境,0,0,0,0
2024-01-25,罗湖,入境,54184,15382,669,70235
2024-01-25,罗湖,出境,54829,16948,656,72433
2024-01-25,落马洲支线,入境,44544,16543,358,61445
2024-01-25,落马洲支线,出境,46005,15537,319,61861
2024-01-25,香园围,入境,19025,6757,126,25908
2024-01-25,香园围,出境,19529,3437,58,23024
2024-01-25,港珠澳大桥,入境,13778,9152,3692,26622
2024-01-25,港珠澳大桥,出境,14848,12906,3526,31280
2024-01-25,落马洲,入境,9322,3146,462,12930
2024-01-25,落马洲,出境,8032,3624,368,12024
2024-01-25,文锦渡,入境,1451,529,19,1999
2024-01-25,文锦渡,出境,1508,454,17,1979
2024-01-25,沙头角,入境,0,0,0,0
2024-01-25,沙头角,出境,0,0,0,0
2024-01-25,深圳湾,入境,22556,13420,1113,37089
2024-01-25,深圳湾,出境,23619,11593,750,35962
2024-01-25,中国客运码头,入境,599,1135,238,1972
2024-01-25,中国客运码头,出境,619,1181,316,2116
2024-01-25,港口管制,入境,0,0,32,32
2024-01-25,港口管制,出境,1,0,30,31
2024-01-25,启德邮轮码头,入境,0,0,0,0
2024-01-25,启德邮轮码头,出境,0,0,0,0
2024-01-25,港澳客轮码头,入境,3735,1577,2487,7799
2024-01-25,港澳客轮码头,出境,4084,2931,2398,9413
2024-01-26,机场,入境,20852,12240,20472,53564
2024-01-26,机场,出境,26917,12719,16624,56260
2024-01-26,高铁西九龙,入境,12204,23044,1194,36442
2024-01-26,高铁西九龙,出境,19552,18823,861,39236
2024-01-26,红磡,入境,0,0,0,0
2024-01-26,红磡,出境,0,0,0,0
2024-01-26,罗湖,入境,58478,17156,717,76351
2024-01-26,罗湖,出境,71698,19620,631,91949
2024-01-26,落马洲支线,入境,47380,18480,437,66297
2024-01-26,落马洲支线,出境,59097,18124,342,77563
2024-01-26,香园围,入境,21320,7675,138,29133
2024-01-26,香园围,出境,24626,4400,127,29153
2024-01-26,港珠澳大桥,入境,16598,8788,4529,29915
2024-01-26,港珠澳大桥,出境,24284,13035,4369,41688
2024-01-26,落马洲,入境,10202,3478,534,14214
2024-01-26,落马洲,出境,10336,5814,321,16471
2024-01-26,文锦渡,入境,1508,608,22,2138
2024-01-26,文锦渡,出境,1617,468,10,2095
2024-01-26,沙头角,入境,0,0,0,0
2024-01-26,沙头角,出境,0,0,0,0
2024-01-26,深圳湾,入境,26066,15191,1350,42607
2024-01-26,深圳湾,出境,33992,13662,824,48478
2024-01-26,中国客运码头,入境,705,1218,270,2193
2024-01-26,中国客运码头,出境,1129,1417,224,2770
2024-01-26,港口管制,入境,0,0,50,50
2024-01-26,港口管制,出境,1,2,33,36
2024-01-26,启德邮轮码头,入境,956,556,106,1618
2024-01-26,启德邮轮码头,出境,1342,392,101,1835
2024-01-26,港澳客轮码头,入境,4265,1811,2979,9055
2024-01-26,港澳客轮码头,出境,5992,2848,2595,11435
2024-01-27,机场,入境,22095,14187,17753,54035
2024-01-27,机场,出境,23847,13492,17588,54927
2024-01-27,高铁西九龙,入境,12156,35412,1184,48752
2024-01-27,高铁西九龙,出境,20049,23589,799,44437
2024-01-27,红磡,入境,0,0,0,0
2024-01-27,红磡,出境,0,0,0,0
2024-01-27,罗湖,入境,71874,24137,700,96711
2024-01-27,罗湖,出境,95604,27694,772,124070
2024-01-27,落马洲支线,入境,58014,31766,541,90321
2024-01-27,落马洲支线,出境,81371,28908,493,110772
2024-01-27,香园围,入境,25806,9338,111,35255
2024-01-27,香园围,出境,33160,5087,71,38318
2024-01-27,港珠澳大桥,入境,21489,9885,6766,38140
2024-01-27,港珠澳大桥,出境,34490,12677,5651,52818
2024-01-27,落马洲,入境,14893,4041,473,19407
2024-01-27,落马洲,出境,15172,7848,328,23348
2024-01-27,文锦渡,入境,993,840,13,1846
2024-01-27,文锦渡,出境,1564,653,7,2224
2024-01-27,沙头角,入境,0,0,0,0
2024-01-27,沙头角,出境,0,0,0,0
2024-01-27,深圳湾,入境,31527,23501,1351,56379
2024-01-27,深圳湾,出境,42592,19223,849,62664
2024-01-27,中国客运码头,入境,634,1565,214,2413
2024-01-27,中国客运码头,出境,1309,1352,351,3012
2024-01-27,港口管制,入境,1,0,131,132
2024-01-27,港口管制,出境,39,0,54,93
2024-01-27,启德邮轮码头,入境,188,303,2582,3073
2024-01-27,启德邮轮码头,出境,152,307,2688,3147
2024-01-27,港澳客轮码头,入境,4789,1833,3159,9781
2024-01-27,港澳客轮码头,出境,7141,2653,2881,12675
2024-01-28,机场,入境,29198,13870,14748,57816
2024-01-28,机场,出境,20933,14526,23558,59017
2024-01-28,高铁西九龙,入境,24361,31664,1039,57064
2024-01-28,高铁西九龙,出境,12178,27520,985,40683
2024-01-28,红磡,入境,0,0,0,0
2024-01-28,红磡,出境,0,0,0,0
2024-01-28,罗湖,入境,98351,22496,689,121536
2024-01-28,罗湖,出境,68740,27982,662,97384
2024-01-28,落马洲支线,入境,77165,27784,493,105442
2024-01-28,落马洲支线,出境,57495,26950,368,84813
2024-01-28,香园围,入境,33507,10523,127,44157
2024-01-28,香园围,出境,24609,5054,74,29737
2024-01-28,港珠澳大桥,入境,38703,10492,5889,55084
2024-01-28,港珠澳大桥,出境,21228,12958,7068,41254
2024-01-28,落马洲,入境,22494,3973,389,26856
2024-01-28,落马洲,出境,11089,8504,391,19984
2024-01-28,文锦渡,入境,1539,888,16,2443
2024-01-28,文锦渡,出境,964,665,11,1640
2024-01-28,沙头角,入境,0,0,0,0
2024-01-28,沙头角,出境,0,0,0,0
2024-01-28,深圳湾,入境,49573,20382,1103,71058
2024-01-28,深圳湾,出境,30672,19551,986,51209
2024-01-28,中国客运码头,入境,1556,1774,227,3557
2024-01-28,中国客运码头,出境,565,1772,319,2656
2024-01-28,港口管制,入境,0,0,55,55
2024-01-28,港口管制,出境,6,0,51,57
2024-01-28,启德邮轮码头,入境,1342,392,50,1784
2024-01-28,启德邮轮码头,出境,987,722,56,1765
2024-01-28,港澳客轮码头,入境,7519,1753,2547,11819
2024-01-28,港澳客轮码头,出境,4380,2771,2984,10135
2024-01-29,机场,入境,24559,14146,13733,52438
2024-01-29,机场,出境,18904,12354,19378,50636
2024-01-29,高铁西九龙,入境,14297,24831,999,40127
2024-01-29,高铁西九龙,出境,11709,20144,879,32732
2024-01-29,红磡,入境,0,0,0,0
2024-01-29,红磡,出境,0,0,0,0
2024-01-29,罗湖,入境,63455,18409,665,82529
2024-01-29,罗湖,出境,60055,20092,597,80744
2024-01-29,落马洲支线,入境,49988,18207,372,68567
2024-01-29,落马洲支线,出境,48309,16557,356,65222
2024-01-29,香园围,入境,21323,8717,122,30162
2024-01-29,香园围,出境,21120,3673,71,24864
2024-01-29,港珠澳大桥,入境,18674,9831,3748,32253
2024-01-29,港珠澳大桥,出境,15449,13327,3867,32643
2024-01-29,落马洲,入境,11725,3602,321,15648
2024-01-29,落马洲,出境,8271,6638,302,15211
2024-01-29,文锦渡,入境,1476,584,12,2072
2024-01-29,文锦渡,出境,1432,494,11,1937
2024-01-29,沙头角,入境,0,0,0,0
2024-01-29,沙头角,出境,0,0,0,0
2024-01-29,深圳湾,入境,27081,15272,923,43276
2024-01-29,深圳湾,出境,24447,14083,787,39317
2024-01-29,中国客运码头,入境,789,1378,160,2327
2024-01-29,中国客运码头,出境,792,1241,292,2325
2024-01-29,港口管制,入境,0,4,21,25
2024-01-29,港口管制,出境,4,0,42,46
2024-01-29,启德邮轮码头,入境,0,0,0,0
2024-01-29,启德邮轮码头,出境,0,0,0,0
2024-01-29,港澳客轮码头,入境,4853,2123,2284,9260
2024-01-29,港澳客轮码头,出境,4138,2844,2270,9252
2024-01-30,机场,入境,22043,13190,11701,46934
2024-01-30,机场,出境,17291,13385,17708,48384
2024-01-30,高铁西九龙,入境,11150,20814,872,32836
2024-01-30,高铁西九龙,出境,11304,20088,802,32194
2024-01-30,红磡,入境,0,0,0,0
2024-01-30,红磡,出境,0,0,0,0
2024-01-30,罗湖,入境,58222,16223,619,75064
2024-01-30,罗湖,出境,58509,18342,588,77439
2024-01-30,落马洲支线,入境,45844,17239,348,63431
2024-01-30,落马洲支线,出境,47012,16545,287,63844
2024-01-30,香园围,入境,20995,7607,95,28697
2024-01-30,香园围,出境,21364,3583,63,25010
2024-01-30,港珠澳大桥,入境,14778,8959,3445,27182
2024-01-30,港珠澳大桥,出境,14986,13068,3484,31538
2024-01-30,落马洲,入境,9507,3027,333,12867
2024-01-30,落马洲,出境,8248,5308,268,13824
2024-01-30,文锦渡,入境,1429,541,5,1975
2024-01-30,文锦渡,出境,1443,404,6,1853
2024-01-30,沙头角,入境,0,0,0,0
2024-01-30,沙头角,出境,0,0,0,0
2024-01-30,深圳湾,入境,24295,13922,1039,39256
2024-01-30,深圳湾,出境,23666,13835,636,38137
2024-01-30,中国客运码头,入境,648,1189,215,2052
2024-01-30,中国客运码头,出境,707,1410,278,2395
2024-01-30,港口管制,入境,2,0,77,79
2024-01-30,港口管制,出境,1,0,51,52
2024-01-30,启德邮轮码头,入境,0,0,0,0
2024-01-30,启德邮轮码头,出境,0,0,0,0
2024-01-30,港澳客轮码头,入境,3962,1834,2107,7903
2024-01-30,港澳客轮码头,出境,4026,3003,2225,9254
2024-01-31,机场,入境,21509,13281,12477,47267
2024-01-31,机场,出境,20871,14432,16116,51419
2024-01-31,高铁西九龙,入境,11775,21381,1091,34247
2024-01-31,高铁西九龙,出境,10985,20627,776,32388
2024-01-31,红磡,入境,0,0,0,0
2024-01-31,红磡,出境,0,0,0,0
2024-01-31,罗湖,入境,59320,16832,645,76797
2024-01-31,罗湖,出境,58327,19766,501,78594
2024-01-31,落马洲支线,入境,46164,17773,323,64260
